hotel_id,aspect,sentiment,mention_count,pos_count,neg_count,is_facility
126,gym,0.0,1,0,1,1
126,sauna,0.333,3,1,2,1
126,restaurant,0.923,26,24,2,1
126,room_service,0.0,1,0,1,1
126,lounge,0.889,18,16,2,1
126,staff,0.838,179,150,29,0
126,cleanliness,0.745,94,70,24,0
126,location,0.974,310,302,8,0
126,room_comfort,0.424,337,143,194,0
126,value,0.554,83,46,37,0
126,noise,0.239,71,17,54,0
126,breakfast,0.755,143,108,35,0
